"x","y","year","env1","env2"
5,573,0,-2.05801311663185,-1.1582607366458
6,573,0,-2.05917208558371,-1.15736684084783
7,573,0,-2.06233523891321,-1.15540394057264
8,573,0,-2.06676383289069,-1.15276607160022
9,573,0,-2.07119242686818,-1.1501282026278
10,573,0,-2.07562102084568,-1.14749033365537
11,573,0,-2.08004961482316,-1.14485246468295
12,573,0,-2.08447820880065,-1.14221459571053
13,573,0,-2.08890680277814,-1.13957672673811
14,573,0,-2.09333539675563,-1.13693885776569
15,573,0,-2.09776399073312,-1.13430098879327
16,573,0,-2.10219258471061,-1.13166311982084
17,573,0,-2.10316584616395,-1.13073953200047
18,573,0,-2.10154444400029,-1.13110322489866
19,573,0,-2.09992304183662,-1.13146691779685
20,573,0,-2.09830163967295,-1.13183061069504
21,573,0,-2.09668023750929,-1.13219430359323
22,573,0,-2.09505883534562,-1.13255799649142
23,573,0,-2.09343743318195,-1.13292168938962
24,573,0,-2.09181603101829,-1.13328538228781
25,573,0,-2.09019462885462,-1.133649075186
26,573,0,-2.08857322669095,-1.13401276808419
0,572,0,-2.04635200679744,-1.16359086565773
1,572,0,-2.04794321283665,-1.16247495652433
2,572,0,-2.04953441887586,-1.16135904739092
3,572,0,-2.05112562491507,-1.16024313825752
4,572,0,-2.05271683095428,-1.15912722912411
5,572,0,-2.05430803699349,-1.15801131999071
6,572,0,-2.0558992430327,-1.1568954108573
7,572,0,-2.05906847646912,-1.15491462875488
8,572,0,-2.06323407532695,-1.15238776645018
9,572,0,-2.06739967418479,-1.14986090414548
10,572,0,-2.07156527304264,-1.14733404184078
11,572,0,-2.07573087190048,-1.14480717953608
12,572,0,-2.07989647075832,-1.14228031723138
13,572,0,-2.08406206961616,-1.13975345492667
14,572,0,-2.088227668474,-1.13722659262198
15,572,0,-2.09239326733184,-1.13469973031728
16,572,0,-2.09655886618969,-1.13217286801257
17,572,0,-2.09741099230244,-1.13132858725711
18,572,0,-2.0957749795407,-1.13174778348916
19,572,0,-2.09413896677896,-1.13216697972121
20,572,0,-2.09250295401722,-1.13258617595327
21,572,0,-2.09086694125549,-1.13300537218532
22,572,0,-2.08923092849374,-1.13342456841737
23,572,0,-2.08759491573201,-1.13384376464942
24,572,0,-2.08595890297027,-1.13426296088147
25,572,0,-2.08432289020853,-1.13468215711352
26,572,0,-2.08268687744679,-1.13510135334557
0,571,0,-2.04048574172232,-1.16445151567985
1,571,0,-2.04250918484888,-1.16311359321101
2,571,0,-2.04453262797545,-1.16177567074216
3,571,0,-2.04655607110201,-1.16043774827331
4,571,0,-2.04857951422858,-1.15909982580446
5,571,0,-2.05060295735514,-1.15776190333562
6,571,0,-2.05262640048171,-1.15642398086677
7,571,0,-2.05580171402503,-1.15442531693712
8,571,0,-2.05970431776322,-1.15200946130014
9,571,0,-2.06360692150141,-1.14959360566316
10,571,0,-2.06750952523961,-1.14717775002618
11,571,0,-2.0714121289778,-1.1447618943892
12,571,0,-2.07531473271599,-1.14234603875223
13,571,0,-2.07921733645419,-1.13993018311524
14,571,0,-2.08311994019238,-1.13751432747826
15,571,0,-2.08702254393057,-1.13509847184129
16,571,0,-2.09092514766877,-1.1326826162043
17,571,0,-2.09165613844093,-1.13191764251375
18,571,0,-2.09000551508112,-1.13239234207966
19,571,0,-2.08835489172131,-1.13286704164557
20,571,0,-2.0867042683615,-1.13334174121149
21,571,0,-2.08505364500169,-1.1338164407774
22,571,0,-2.08340302164188,-1.13429114034331
23,571,0,-2.08175239828207,-1.13476583990922
24,571,0,-2.08010177492226,-1.13524053947513
25,571,0,-2.07845115156244,-1.13571523904105
26,571,0,-2.07680052820263,-1.13618993860696
0,570,0,-2.03461947664719,-1.16531216570197
1,570,0,-2.03707515686111,-1.16375222989769
2,570,0,-2.03953083707503,-1.1621922940934
3,570,0,-2.04198651728895,-1.16063235828911
4,570,0,-2.04444219750287,-1.15907242248482
5,570,0,-2.04689787771679,-1.15751248668053
6,570,0,-2.0493535579307,-1.15595255087624
